,X1,X2,X3,X4,X5,X6,X7,X8,Sds_Armed,Anomaly_Tag
0,1.7957,6.1964,508.57,875.4,0.43922,1.5473,57.021,56.913999999999994,1,0
1,1.7851,6.1508,503.9,867.18,0.43946999999999997,1.3525,53.658,58.856,1,0
2,1.776,6.1173,499.62,860.56,0.42528,1.3391,52.551,69.101,1,0
3,1.7641,6.0799,494.07,851.51,0.42801999999999996,1.3679,51.228,75.935,1,0
4,1.7525,6.0333,486.73,840.86,0.40701,1.3128,47.228,72.78399999999999,1,0
5,1.7457,5.9888,480.57,833.94,0.39271999999999996,1.2277,43.056000000000004,65.763,1,0
6,1.7363,5.9511,475.12,827.21,0.39327,1.156,36.19,57.185,1,0
7,1.7261,5.903,468.28,818.51,0.38469000000000003,1.0608,29.35,45.644,1,0
8,1.7157,5.8654,461.89,810.79,0.37805,0.91676,22.233,29.162,1,0
9,1.7082,5.8367,456.17,802.92,0.39081,0.8257,16.746,15.106,1,0
10,1.7006,5.8001,451.38,794.33,0.41811000000000004,0.8318399999999999,13.925999999999998,9.1556,1,0
11,1.693,5.7582,446.21,785.77,0.4346,0.8533200000000001,12.719000000000001,7.4978,1,0
12,1.6795,5.6952,440.65,777.81,0.40991000000000005,0.83945,12.475,6.164,1,0
13,1.6696,5.6639,436.04,771.04,0.39109,0.8428399999999999,12.102,5.2528,1,0
14,1.6613,5.636,430.89,763.98,0.4093,0.8687799999999999,11.135,3.9064,1,0
15,1.6551,5.6075,425.65,756.46,0.42788999999999994,0.88882,10.369000000000002,3.0328,1,0
16,1.6464,5.5738,420.48,748.54,0.43468,0.89339,9.932,2.8346,1,0
17,1.6391,5.5363,415.26,741.71,0.42498,0.8672700000000001,9.8469,2.6944,1,0
18,1.6051,5.4708,408.87,733.8,0.44745,0.8742,9.7036,2.7087,1,0
19,1.547,5.3751,402.52,724.26,0.48499,0.8895700000000001,9.6333,2.7216,1,0
20,1.53,5.3292,397.9,716.42,0.49513999999999997,0.89755,9.6108,2.7022,1,0
21,1.5128,5.2887,392.89,707.33,0.48844,0.9071100000000001,9.6412,2.7212,1,0
22,1.5061,5.256,387.49,698.89,0.47629,0.89254,9.7786,2.8038,1,0
23,1.5028,5.2295,383.63,692.75,0.47355,0.88838,9.8648,2.7698,1,0
24,1.4984,5.2057,379.83,685.38,0.45568000000000003,0.8699399999999999,9.7759,2.6694,1,0
25,1.4915,5.1801,376.02,677.44,0.42094,0.8258700000000001,9.6981,2.6153,1,0
26,1.4796,5.1414,371.22,668.64,0.37824,0.7679199999999999,10.048,2.6258,1,0
27,1.4558,5.0671,363.65,658.78,0.35463,0.72824,10.319,2.6134,1,0
28,1.4337,4.9804,355.82,648.33,0.34738,0.73196,10.107000000000001,2.5555,1,0
29,1.4185,4.919,349.65,637.58,0.35859,0.75652,9.8648,2.5083,1,0
30,1.4093,4.8799,344.67,628.27,0.40198,0.82775,9.8195,2.5273,1,0
31,1.4041,4.854,339.07,619.91,0.449,0.88999,9.9544,2.5708,1,0
32,1.3968,4.8232,334.38,611.33,0.48322,0.92917,9.8748,2.5508,1,0
33,1.3780000000000001,4.7693,330.53,602.86,0.51021,0.95042,9.5981,2.5615,1,0
34,1.3595,4.7221,326.45,593.19,0.536,0.9666899999999999,9.5297,2.5743,1,0
35,1.3504,4.6923,322.06,584.47,0.54615,0.9781200000000001,9.5912,2.6797,1,0
36,1.3018,4.6086,316.25,575.08,0.52408,0.9389299999999999,9.9339,2.7814,1,0
37,1.2569,4.5202,310.26,566.44,0.5143300000000001,0.91651,10.269,2.8048,1,0
38,1.2201,4.4335,303.59,555.18,0.52536,0.9191600000000001,10.365,2.8543,1,0
39,1.1768,4.3442,294.41,540.49,0.50594,0.91504,10.422,2.8963,1,0
40,1.1678,4.3085,287.25,530.11,0.48383999999999994,0.9001,10.52,2.8553,1,0
41,1.1608,4.2738,282.1,522.26,0.45035,0.86456,10.540999999999999,2.7818,1,0
42,1.1544,4.2410000000000005,277.58,514.9,0.4341,0.8586799999999999,10.959000000000001,2.7689999999999997,1,0
43,1.1508,4.2142,272.54,506.32,0.42068,0.85959,10.779000000000002,2.8154,1,0
44,1.1459,4.1893,266.32,497.57,0.38952,0.83068,10.470999999999998,2.7905,1,0
45,1.1397,4.1581,260.85,490.43,0.37427,0.80772,10.427,2.7312,1,0
46,1.1332,4.1242,255.81,482.12,0.37374,0.7894,10.667,2.7596,1,0
47,1.1228,4.0923,250.14,471.65,0.39221,0.79577,10.735,2.7673,1,0
48,1.0956,4.0378,244.93,461.56,0.40881999999999996,0.81376,10.142999999999999,2.716,1,0
49,1.0765,3.9795,238.78,451.35,0.40497,0.80942,10.22,2.6508,1,0
50,1.0537,3.9173,233.2,441.12,0.43273999999999996,0.85708,10.495,2.6635,1,0
51,1.0257,3.8459,229.2,431.72,0.47755,0.91605,10.558,2.7028,1,0
52,0.98446,3.7415,224.95,421.16,0.50341,0.94616,10.051,2.7685,1,0
53,0.96716,3.6874,220.71,411.4,0.51789,0.9601200000000001,9.8748,2.8227,1,0
54,0.9578899999999999,3.6524,217.31,403.67,0.52279,0.9389299999999999,10.017000000000001,2.8406,1,0
55,0.9491299999999999,3.6145,213.4,398.3,0.53388,0.9275200000000001,9.7115,2.8616,1,0
56,0.9410799999999999,3.5713,210.46,392.76,0.54403,0.90448,9.5272,2.8232,1,0
57,0.93221,3.5196,206.05,384.15,0.53061,0.86179,9.4853,2.7911,1,0
58,0.9203399999999999,3.4771,201.49,375.09,0.49793999999999994,0.8349700000000001,9.7111,2.7596,1,0
59,0.9118200000000001,3.4367,197.06,366.02,0.4707,0.8033899999999999,9.7095,2.7092,1,0
60,0.9083700000000001,3.4011,193.53,358.34,0.45258999999999994,0.78042,9.4975,2.6596,1,0
61,0.9025700000000001,3.3674,190.55,350.16,0.47201000000000004,0.8242799999999999,9.7107,2.6433,1,0
62,0.8945,3.3248,186.91,341.13,0.45963000000000004,0.8486,10.031,2.6702,1,0
63,0.8846,3.2754,182.09,332.54,0.4505,0.86993,10.216000000000001,2.725,1,0
64,0.8748799999999999,3.2119999999999997,175.45,323.2,0.45852,0.8694799999999999,10.370999999999999,2.7883,1,0
65,0.86362,3.1532,170.64,315.42,0.49118999999999996,0.8974200000000001,10.602,2.8355,1,0
66,0.8509899999999999,3.1086,167.78,307.95,0.52394,0.94645,10.550999999999998,2.8865,1,0
67,0.83767,3.0584,164.88,300.23,0.49348000000000003,0.9247799999999999,10.276,2.9107,1,0
68,0.8239799999999999,3.0083,160.65,291.39,0.49921000000000004,0.90895,10.092,2.9689,1,0
69,0.81374,2.9647,156.14,281.87,0.50426,0.90628,10.475999999999999,3.1373,1,0
70,0.79709,2.9168,153.1,270.75,0.50617,0.9124200000000001,10.749,3.0879,1,0
71,0.78295,2.8765,150.42,262.73,0.47248999999999997,0.87671,10.788,3.0985,1,0
72,0.7689600000000001,2.8368,146.85,254.86,0.43996,0.8600700000000001,10.780999999999999,3.1624,1,0
73,0.75367,2.6857,139.54,240.94,0.45343,0.85826,10.751,3.2193,1,0
74,0.73573,2.4679,132.07,227.48,0.45083999999999996,0.85388,10.447000000000001,3.1054,1,0
75,0.72624,2.4073,129.32,221.56,0.44888999999999996,0.8612,9.9059,2.8999,1,0
76,0.7115,2.3534,125.75,213.11,0.45766,0.86465,9.8898,2.9583,1,0
77,0.70049,2.303,121.65,204.96,0.47053999999999996,0.87728,9.8434,2.9538,1,0
78,0.6765100000000001,2.2337,118.18,196.32,0.48586999999999997,0.88769,9.9424,2.8861,1,0
79,0.65725,2.1822,114.17,187.63,0.47961000000000004,0.8904200000000001,10.155,2.8073,1,0
80,0.6471899999999999,2.1452,110.78,180.11,0.47156000000000003,0.87669,10.315999999999999,2.8194,1,0
81,0.6402,2.1112,106.8,173.48,0.47205,0.84201,10.324000000000002,2.8681,1,0
82,0.6269600000000001,2.0596,101.56,166.12,0.46618000000000004,0.8322,10.136000000000001,2.8579,1,0
83,0.59856,1.9902,97.214,157.26,0.46602,0.8589100000000001,9.9387,2.8022,1,0
84,0.57958,1.9058,91.65100000000001,147.46,0.47808,0.863,9.9862,2.7412,1,0
85,0.56302,1.8156,85.98,139.61,0.50413,0.8695200000000001,10.228,2.7369,1,0
86,0.55388,1.7603,81.759,130.97,0.52013,0.8879100000000001,10.323,2.8331,1,0
87,0.54489,1.7187,77.773,121.47,0.5482,0.9376,10.27,2.8361,1,0
88,0.5362399999999999,1.6764,73.622,111.4,0.55019,0.94796,10.189,2.7854,1,0
89,0.53338,1.6474,69.898,102.67,0.5465899999999999,0.92835,10.25,2.9214,1,0
90,0.5311600000000001,1.6091,65.391,94.705,0.54589,0.9322,10.267000000000001,3.0634,1,0
91,0.53017,1.5716,60.218,87.314,0.55376,0.94434,9.9256,3.1118,1,0
92,0.52674,1.5386,54.61600000000001,78.175,0.5462199999999999,0.9329799999999999,9.6347,3.0621,1,0
93,0.51913,1.5043,49.931000000000004,68.99,0.50365,0.88425,9.564,3.0551,1,0
94,0.51262,1.4679,46.192,59.733999999999995,0.4836,0.89051,9.4057,3.1016,1,0
95,0.50751,1.432,42.077,50.773999999999994,0.49601999999999996,0.92265,9.1933,2.977,1,0
96,0.49687,1.379,38.059,43.63399999999999,0.46781000000000006,0.894,8.9506,2.8598,1,0
97,0.4793,1.3147,33.931999999999995,36.589,0.41103,0.84834,9.0796,2.9001,1,0
98,0.47543,1.2838,30.499000000000002,29.824,0.40233,0.8526600000000001,9.3646,2.9473,1,0
99,0.47486999999999996,1.258,26.302,23.658,0.43238000000000004,0.899,9.5054,2.9513,1,0
100,0.47321,1.2258,22.848000000000003,19.869,0.45826000000000006,0.9105700000000001,9.7141,2.8968,1,0
101,0.47126999999999997,1.1875,21.22,17.221,0.45393,0.8984200000000001,9.9949,2.9203,1,0
102,0.46702,1.1621,20.144000000000002,16.254,0.47898999999999997,0.9237,10.065,2.9755,1,0
103,0.46543,1.1526,19.605,16.118,0.5009100000000001,0.93579,10.111,2.9133,1,0
104,0.46748,1.1464,19.255,16.044,0.52613,0.95486,9.9318,2.8735,1,0
105,0.4692,1.1411,18.924,15.943,0.54374,0.98062,9.7732,2.8072,1,0
106,0.47241000000000005,1.1336,18.673,15.812999999999999,0.60122,1.0392,9.8735,2.8221,1,0
107,0.47248999999999997,1.1194,18.410999999999998,15.574000000000002,0.61719,1.052,10.276,2.8594,1,0
108,0.47113,1.0864,17.894000000000002,15.046,0.60387,1.0373,10.453,2.9248,1,0
109,0.46839,1.0472,16.908,14.390999999999998,0.59414,1.0431,10.206,2.971,1,0
110,0.46721,1.0252,16.269000000000002,13.300999999999998,0.573,1.0298,10.304,3.0543,1,0
111,0.46658999999999995,1.0061,15.773,11.862,0.53301,0.96978,10.565999999999999,3.1496,1,0
112,0.46534,0.9878399999999999,15.225,10.64,0.46576000000000006,0.89831,10.395999999999999,3.1941,1,0
113,0.46495,0.9686299999999999,14.729000000000001,9.6033,0.42903,0.85913,9.8426,3.2349,1,0
114,0.46484,0.9484,14.272,8.9209,0.40194,0.81194,9.6029,3.2595,1,0
115,0.46434,0.92758,13.775,8.3902,0.3839,0.77156,9.7294,3.2509,1,0
116,0.46376000000000006,0.91258,13.262,7.8723,0.36729,0.7379600000000001,9.9583,3.1947,1,0
117,0.46353999999999995,0.90501,12.817,7.4986,0.36701999999999996,0.7357,9.9417,3.1839,1,0
118,0.46403999999999995,0.9016200000000001,12.435,7.1017,0.35789,0.7175600000000001,9.7173,3.1726,1,0
119,0.46448999999999996,0.8985200000000001,12.064,6.6478,0.38023,0.7252,9.6135,3.1618,1,0
120,0.46563000000000004,0.8955200000000001,11.777999999999999,6.2109,0.43528999999999995,0.79274,9.54,3.0748,1,0
121,0.46653,0.8932700000000001,11.408,5.7183,0.48339,0.85551,9.2801,3.0314,1,0
122,0.46623000000000003,0.88869,11.042,5.1049,0.48936999999999997,0.87072,8.8882,3.0467,1,0
123,0.46771999999999997,0.88271,10.638,4.2211,0.50969,0.8894299999999999,8.6105,3.0049,1,0
124,0.47125,0.8809,10.325,3.4835,0.5734899999999999,0.9499700000000001,8.6751,2.9684,1,0
125,0.47285,0.88129,10.158999999999999,3.1825,0.57567,0.9653299999999999,8.8112,2.9009,1,0
126,0.47323000000000004,0.8818799999999999,10.089,3.0918,0.54591,0.9525,8.9943,2.8611,1,0
127,0.4731,0.88251,10.062999999999999,3.0268,0.52577,0.9389700000000001,9.0706,2.9047,1,0
128,0.47398,0.8838299999999999,10.043,2.9899,0.54099,0.96278,9.1977,2.9928,1,0
129,0.47648,0.8858600000000001,10.004,2.9291,0.5545800000000001,0.98025,9.4413,3.1066,1,0
130,0.47752,0.88756,9.9767,2.8908,0.5172800000000001,0.9601,9.7266,3.1524,1,0
131,0.47731999999999997,0.88754,9.9633,2.8859,0.5082399999999999,0.9578899999999999,9.9848,3.1738,1,0
132,0.47626999999999997,0.8860600000000001,9.9614,2.8772,0.49593999999999994,0.9377700000000001,10.142999999999999,3.1712,1,0
133,0.4775,0.8861,9.9463,2.8758,0.49867,0.91175,10.119,3.1186,1,0
134,0.47928999999999994,0.8857799999999999,9.9361,2.88,0.49801000000000006,0.8822399999999999,9.943,3.0366,1,0
135,0.47916000000000003,0.88385,9.9388,2.8793,0.46346000000000004,0.82825,9.8281,2.9017,1,0
136,0.47943,0.88315,9.9356,2.8826,0.46642,0.79973,9.5406,2.8678,1,0
137,0.47975,0.8831100000000001,9.93,2.8841,0.48366000000000003,0.80404,9.2606,2.7989,1,0
138,0.48099,0.88545,9.9255,2.8827,0.5202,0.8549200000000001,9.1228,2.8046,1,0
139,0.48257,0.8884200000000001,9.9334,2.8861,0.54972,0.9209700000000001,9.4444,2.9181,1,0
140,0.48403,0.8909100000000001,9.9285,2.8923,0.5807,0.9928899999999999,9.4809,2.9691,1,0
141,0.48388000000000003,0.8892700000000001,9.9359,2.8964,0.59035,1.0068,9.5521,3.0488,1,0
142,0.48349,0.88725,9.9365,2.8993,0.57026,0.98988,9.6593,3.0592,1,0
143,0.48408999999999996,0.8872,9.9303,2.8991,0.5637800000000001,0.9749200000000001,9.7851,3.1054,1,0
144,0.48746999999999996,0.89095,9.9217,2.9007,0.60415,0.99921,9.7878,3.1326,1,0
145,0.49036,0.89475,9.9245,2.9088,0.61279,0.99769,9.595,3.1271,1,0
146,0.49155,0.89575,9.9281,2.9164,0.57263,0.92366,9.6893,3.1006,1,0
147,0.49376000000000003,0.89756,9.9181,2.9346,0.57748,0.93524,9.6886,3.3962,1,0
148,0.49501000000000006,0.8995299999999999,10.101,3.4086,0.5869800000000001,0.97583,13.645999999999999,12.884,1,0
149,0.49606999999999996,0.9024399999999999,10.572000000000001,4.9364,0.58906,1.0394,23.043000000000003,43.643,1,0
150,0.49701000000000006,0.90746,11.165,6.8431,0.55113,1.0896,34.938,82.01299999999999,1,0
151,1.0883,5.4510000000000005,324.51,975.33,0.55281,1.0656,7.0595,3.0642,1,0
152,1.0715,5.3505,316.55,956.47,0.50325,0.9648899999999999,6.7686,2.9749,1,0
153,1.0658,5.2083,309.47,947.13,0.48131999999999997,0.9209999999999999,6.8376,2.9885,1,0
154,1.0597,5.0717,304.4,939.56,0.46007,0.85393,6.9484,3.0222,1,0
155,1.0546,5.0135,300.63,931.47,0.42636999999999997,0.75592,6.8965,2.975,1,0
156,1.0501,4.9717,296.64,922.42,0.42125,0.74316,7.0974,2.9561,1,0
157,1.0406,4.9335,292.85,912.85,0.4194,0.76303,7.5487,2.9165,1,0
158,1.0306,4.8926,289.69,904.02,0.43788999999999995,0.79413,7.7223,2.8689,1,0
159,1.0275,4.8469999999999995,285.91,894.15,0.46291000000000004,0.8271299999999999,7.6723,2.8889,1,0
160,1.0231,4.8109,283.15,885.51,0.4778,0.88079,7.7774,2.9374,1,0
161,1.0124,4.7543,280.45,876.56,0.48061000000000004,0.96036,7.8311,2.9904,1,0
162,1.0067,4.7121,277.28,866.98,0.46313000000000004,0.99439,8.0401,3.0392,1,0
163,1.0008,4.676,274.08,856.45,0.46616,1.0229,8.0552,3.1278,1,0
164,0.9960899999999999,4.6377,270.54,844.87,0.43843999999999994,1.0402,8.0999,3.1606,1,0
165,0.99082,4.5984,267.14,835.55,0.41373999999999994,1.0566,8.2255,3.1496,1,0
166,0.98708,4.5669,264.21,826.73,0.41681,1.0516,8.1846,3.1718,1,0
167,0.9824299999999999,4.5414,260.68,817.67,0.41416000000000003,0.99536,8.222000000000001,3.1461,1,0
168,0.97635,4.5163,257.04,809.72,0.41202,0.9608,7.9329,3.0508,1,0
169,0.9719700000000001,4.49,253.91,801.06,0.40384000000000003,0.9303600000000001,7.7837,2.9199,1,0
170,0.96644,4.4458,250.16,789.93,0.40717,0.8903700000000001,7.8266,2.8965,1,0
171,0.95947,4.3888,246.9,779.16,0.4064,0.85931,7.8863,2.9315,1,0
172,0.9562,4.3484,243.86,769.19,0.43542,0.88397,7.897,2.9076,1,0
173,0.95373,4.3128,240.45,759.17,0.4987,0.9411200000000001,7.9144,2.9219,1,0
174,0.94862,4.271,236.91,750.4,0.57571,1.0034,7.9828,2.9489,1,0
175,0.94125,4.2263,233.76,741.33,0.61382,1.0371,8.1987,3.0394,1,0
176,0.93522,4.1729,230.86,732.92,0.61437,1.0341,8.2757,3.1256,1,0
177,0.9321299999999999,4.1292,227.45,722.27,0.6181300000000001,1.0064,8.2476,3.0889,1,0
178,0.93079,4.0891,224.66,711.76,0.5997100000000001,0.9746,8.3308,3.0515,1,0
179,0.9181299999999999,4.0455,222.33,703.19,0.56353,0.96134,8.3981,3.0813,1,0
180,0.8914799999999999,3.9677,218.59,692.5,0.49155,0.9131100000000001,8.1666,3.2101,1,0
181,0.88359,3.9148,214.85,682.23,0.46045,0.8675799999999999,7.7615,3.1546,1,0
182,0.8774799999999999,3.8697,212.45,673.58,0.4676,0.8637100000000001,7.4872,3.0132,1,0
183,0.8711700000000001,3.8398,209.95,665.99,0.46471,0.89245,7.4731,3.0328,1,0
184,0.86405,3.8145,207.18,656.09,0.44655,0.92127,7.6069,3.142,1,0
185,0.85639,3.7809,204.14,643.63,0.45211999999999997,0.89954,7.5256,3.1498,1,0
186,0.8481200000000001,3.7341,200.33,631.76,0.48685,0.89475,7.5716,3.0936,1,0
187,0.84395,3.6962,196.43,621.19,0.50838,0.92204,7.7637,3.1259,1,0
188,0.8421200000000001,3.6489,192.59,608.8,0.56209,1.0022,8.068,3.2248,1,0
189,0.84906,3.6131,188.7,597.18,0.7955800000000001,1.2966,7.8105,3.1512,1,0
190,0.85031,3.5816,184.95,588.4,0.86479,1.3645,7.3597,3.0476,1,0
191,0.84685,3.5622,181.89,581.51,0.85116,1.4021,7.1538,3.0604,1,0
192,0.8398399999999999,3.5305,178.62,572.89,0.83367,1.4531,7.0766,3.0879,1,0
193,0.8295299999999999,3.4909,175.35,563.22,0.80098,1.4765,7.197,3.1623,1,0
194,0.81828,3.4352,172.32,551.9,0.7278899999999999,1.4167,7.3603,3.2072,1,0
195,0.81239,3.3886,169.57,542.63,0.47665,1.1244,7.8202,3.4981,1,0
196,0.81023,3.352,167.12,533.49,0.41158,1.0466,8.2287,3.6045,1,0
197,0.80819,3.3135,164.09,522.37,0.41006000000000004,1.013,8.3653,3.5466,1,0
198,0.8056800000000001,3.2684,160.5,510.32,0.40275,0.94699,8.5379,3.4622,1,0
199,0.80406,3.2449,157.79,502.09,0.4194,0.92925,8.4836,3.385,1,0
200,0.80187,3.222,155.42,493.2,0.41953,0.961,8.2445,3.3861,1,0
201,0.79828,3.1919,153.11,482.64,0.40373000000000003,0.9797799999999999,8.1319,3.2187,1,0
202,0.79491,3.1613,150.57,472.42,0.37995999999999996,0.9594299999999999,7.9206,3.1869,1,0
203,0.79133,3.1339,148.25,463.6,0.36243000000000003,0.9396,7.8311,3.1995,1,0
204,0.78891,3.0932,145.8,453.72,0.35991999999999996,0.9578200000000001,7.9439,3.2358,1,0
205,0.78746,3.0589999999999997,143.05,443.89,0.38264000000000004,0.9675600000000001,7.8627,3.2874,1,0
206,0.78476,3.0364,140.03,435.19,0.41868999999999995,0.96635,7.7816,3.2683,1,0
207,0.7793800000000001,3.0097,136.48,425.25,0.43801,0.9998,7.9215,3.2472,1,0
208,0.77485,2.9748,133.17,416.12,0.43968999999999997,1.0509,8.1578,3.2474,1,0
209,0.75336,2.9199,129.71,405.99,0.42923,1.0713,8.3332,3.3503,1,0
210,0.74062,2.8859,127.13,397.35,0.40676,1.0762,8.3099,3.4578,1,0
211,0.73783,2.8611,125.02,387.96,0.36225,1.0865,8.5269,3.4067,1,0
212,0.73131,2.8078,122.33,375.67,0.33805999999999997,1.0679,8.7935,3.3158,1,0
213,0.71157,2.7322,119.64,361.01,0.34884,0.9989100000000001,8.5634,3.2296,1,0
214,0.70087,2.6813,116.93,350.51,0.35231999999999997,0.9320700000000001,8.5096,3.1878,1,0
215,0.69727,2.6384,113.39,340.11,0.35541,0.91456,8.4873,3.1435,1,0
216,0.6938,2.5989,109.84,328.1,0.38573,0.8893700000000001,8.2512,3.0401,1,0
217,0.6921,2.5647,106.81,317.99,0.41239,0.84311,7.8486,3.0424,1,0
218,0.6893699999999999,2.5308,104.22,308.62,0.39184,0.8059999999999999,7.6661,3.0843,1,0
219,0.68572,2.4885,101.48,297.21,0.39848,0.8474,7.7968,3.1143,1,0
220,0.68553,2.4459,98.419,287.4,0.46611,0.95629,7.6481,3.1179,1,0
221,0.68389,2.4115,95.007,277.08,0.52203,1.0246,7.5588,3.1287,1,0
222,0.6822600000000001,2.3842,92.42,267.26,0.5241100000000001,1.0458,7.6441,3.1394,1,0
223,0.68066,2.3535,89.49799999999999,257.73,0.52367,1.0458,7.6697,3.0822,1,0
224,0.6776800000000001,2.3178,85.95100000000001,249.86,0.53873,1.0323,7.5477,3.0821,1,0
225,0.67324,2.2836,82.786,242.18,0.51817,0.9715,7.2931,3.1175,1,0
226,0.67082,2.2428,79.243,235.18,0.45552,0.85495,7.0894,3.0844,1,0
227,0.66986,2.1974,75.598,225.63,0.44361000000000006,0.80584,7.0436,2.9287,1,0
228,0.67047,2.1685,72.237,214.71,0.47575,0.84099,7.0391,2.8359,1,0
229,0.66893,2.1329,69.587,206.16,0.48486,0.85914,7.2621,2.8754,1,0
230,0.6664899999999999,2.1013,66.437,196.84,0.49157,0.8980899999999999,7.5565,2.9082,1,0
231,0.66446,2.0701,63.743,187.47,0.5183800000000001,0.9336899999999999,7.5777,2.8211,1,0
232,0.66084,2.0223,61.717,177.88,0.54511,0.9459799999999999,7.612,2.7561,1,0
233,0.65914,1.9812,59.754,167.91,0.5445,0.9459700000000001,7.6787,2.8677,1,0
234,0.65947,1.9547,56.972,158.98,0.55861,0.9561799999999999,7.4449,2.9531,1,0
235,0.66225,1.9406,54.23,151.86,0.63576,1.0406,7.2665,2.9042,1,0
236,0.65761,1.9025,51.925,143.97,0.74945,1.1367,6.9877,2.8125,1,0
237,0.63912,1.83,49.258,134.8,0.79665,1.1857,6.8429,2.8216,1,0
238,0.62992,1.7751,46.81,124.62,0.7782100000000001,1.2003,6.9845,2.9163,1,0
239,0.61869,1.6541,40.955,102.57,0.71441,1.1889,7.1104,2.8731,1,0
240,0.60982,1.5101,33.626999999999995,80.219,0.52849,1.055,7.2057,2.8485,1,0
241,0.59938,1.409,27.386999999999997,61.211999999999996,0.51891,1.079,7.1463,2.9185,1,0
242,0.59127,1.3574,24.66,53.599,0.51148,1.0196,7.2038,2.87,1,0
243,0.5787399999999999,1.2862,22.22,46.776,0.47058999999999995,0.97351,7.2987,2.8427,1,0
244,0.54104,1.163,18.863,34.872,0.3884,0.86879,7.0704,2.9473,1,0
245,0.52882,1.1289,17.029,30.180999999999997,0.35443,0.80483,7.1889,2.9976,1,0
246,0.51846,1.0903,14.84,25.721999999999998,0.32634,0.75931,7.3233,2.9541,1,0
247,0.49968,1.0245,10.937000000000001,15.242,0.35070999999999997,0.79843,7.4233,3.0447,1,0
248,0.49656999999999996,1.0108,9.8042,11.097999999999999,0.36418,0.8476899999999999,7.7713,3.1975,1,0
249,0.49554,0.99945,8.5814,6.1045,0.43273,0.93935,7.8554,3.1192,1,0
250,0.49433,0.9922200000000001,8.2668,4.5679,0.45388999999999996,0.98049,7.7762,3.1737,1,0
251,0.49268999999999996,0.9887299999999999,8.0381,3.8642,0.44431000000000004,1.0122,7.7289,3.1823,1,0
252,0.49249,0.98839,7.8917,3.5587,0.46171999999999996,1.046,7.61,3.0998,1,0
253,0.49028999999999995,0.98631,7.7345,3.2430000000000003,0.44673,1.0103,7.2783,3.0046,1,0
254,0.48891,0.98439,7.6641,3.1514,0.42058,1.0044,7.1259,3.0502,1,0
255,0.48936999999999997,0.9840899999999999,7.6370000000000005,3.1198,0.419,1.0003,6.8589,2.998,1,0
256,0.48901999999999995,0.98415,7.622999999999999,3.1084,0.43966000000000005,0.9808899999999999,6.7356,2.9405,1,0
257,0.48755,0.9824,7.6141,3.0859,0.4263,0.9378700000000001,6.6967,2.8929,1,0
258,0.48753,0.9833799999999999,7.6176,3.0662,0.41927,0.93105,6.8965,2.9133,1,0
259,0.48539,0.98177,7.6321,3.0601,0.4575,0.92958,7.2443,2.8564,1,0
260,0.48391000000000006,0.9804299999999999,7.6363,3.0615,0.42699,0.8961600000000001,7.5474,2.8871,1,0
261,0.48306000000000004,0.9787600000000001,7.6393,3.0649,0.4063,0.88397,7.6297,2.9569,1,0
262,0.48181999999999997,0.97655,7.6341,3.0637,0.40986999999999996,0.91425,7.5651,3.0035,1,0
263,0.48325,0.9791200000000001,7.6309,3.0636,0.46641000000000005,0.97975,7.3275,3.013,1,0
264,0.48458999999999997,0.98124,7.6404,3.0656,0.48654,0.9839,7.2204,3.0639,1,0
265,0.48466000000000004,0.98244,7.6461,3.068,0.48856000000000005,0.9784700000000001,7.0512,3.1325,1,0
266,0.48321000000000003,0.9817600000000001,7.6574,3.0723,0.46725,0.9476600000000001,7.2637,3.2073,1,0
267,0.48207,0.98165,7.6718,3.0764,0.44027,0.91228,7.6039,3.2536,1,0
268,0.48177,0.9826299999999999,7.6784,3.0835,0.42523,0.8784299999999999,7.7905,3.3752,1,0
269,0.48036,0.9822200000000001,7.6806,3.0911,0.36289,0.8055399999999999,8.0996,3.5109,1,0
270,0.47928000000000004,0.9817799999999999,7.6813,3.0945,0.31235,0.77385,8.3734,3.4994,1,0
271,0.47691999999999996,0.9793299999999999,7.6957,3.0959,0.28176,0.73139,8.7237,3.4317,1,0
272,0.47453999999999996,0.9779899999999999,7.7171,3.0942,0.28815,0.75115,8.8764,3.3304,1,0
273,0.47329,0.97708,7.7287,3.0943,0.30055,0.78854,8.9237,3.2991,1,0
274,0.47313999999999995,0.9738399999999999,7.7313,3.0933,0.30667,0.7830600000000001,8.898,3.187,1,0
275,0.47421,0.97265,7.7189,3.0881,0.33919,0.80153,8.8132,2.9771,1,0
276,0.47444,0.9736799999999999,7.7244,3.0812,0.36857,0.8595200000000001,8.9245,2.8605,1,0
277,0.47407,0.9744700000000001,7.7314,3.0802,0.38094,0.94206,8.8186,2.8457,1,0
278,0.47372,0.97308,7.7224,3.0785,0.39707,0.9576,8.333,2.8322,1,0
279,0.4729,0.9722799999999999,7.7183,3.075,0.40892,0.9548399999999999,7.9751,2.7833,1,0
280,0.47257,0.97214,7.7159,3.0784,0.40263000000000004,0.9612,7.912000000000001,2.8458,1,0
281,0.47367,0.9721799999999999,7.7022,3.08,0.40102,0.9512200000000001,7.5967,2.8889,1,0
282,0.4747,0.9728399999999999,7.6887,3.083,0.40911,0.91345,7.0633,2.9568,1,0
283,0.4743,0.9732700000000001,7.6835,3.0875,0.41176,0.8663299999999999,6.8601,3.0419,1,0
284,0.47355,0.9736600000000001,7.6644,3.0855,0.40301,0.8711200000000001,6.7167,3.0736,1,0
